Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
RandomForestClassifier;100;0.23488354682922363;948;1507;412;333;0.7671875;0.6970588235294117;0.7400468384074942;0.7179098826202196
AdaBoostClassifier;100;0.6990232467651367;567;1602;317;714;0.6778125;0.6414027149321267;0.4426229508196721;0.5237875288683603
XGBClassifier;100;3.2632460594177246;522;1672;247;759;0.685625;0.6788036410923277;0.40749414519906324;0.5092682926829268
MLPClassifier;100;17.473305463790894;906;1527;392;375;0.7603125;0.6979969183359014;0.7072599531615925;0.7025979061651804
Logisticregression;100;0.02198648452758789;577;1599;344;680;0.68;0.6264929424538545;0.4590294351630867;0.5298438934802571
SGDClassifier;100;0.028001070022583008;627;1563;380;630;0.684375;0.6226415094339622;0.4988066825775656;0.553886925795053
LinearSVC;100;0.14393091201782227;606;1575;368;651;0.6815625;0.62217659137577;0.4821002386634845;0.543254146122815
NuSVCClassifier;100;17.326695919036865;952;1252;691;305;0.68875;0.5794278758368837;0.7573587907716786;0.6565517241379311
SVCClassifier;100;22.689005851745605;21;1939;4;1236;0.6125;0.84;0.016706443914081145;0.0327613104524181
GaussianNB;100;0.035979509353637695;765;1327;616;492;0.65375;0.55394641564084;0.6085918854415274;0.5799848369977255
DecisionTreeClassifier;100;0.2158641815185547;935;1507;436;322;0.763125;0.6819839533187454;0.7438345266507558;0.7115677321156774
RandomForestClassifier;100;0.2293248176574707;957;1515;428;300;0.7725;0.6909747292418773;0.7613365155131265;0.7244511733535203
AdaBoostClassifier;100;0.657968282699585;571;1589;354;686;0.675;0.6172972972972973;0.45425616547334924;0.5233730522456463
XGBClassifier;100;3.2310967445373535;532;1664;279;725;0.68625;0.655980271270037;0.4232299124900557;0.5145067698259188
MLPClassifier;100;16.916183710098267;907;1545;398;350;0.76625;0.6950191570881226;0.7215592680986476;0.7080405932864949
Logisticregression;100;0.0219879150390625;564;1592;328;716;0.67375;0.6322869955156951;0.440625;0.5193370165745855
SGDClassifier;100;0.02698040008544922;464;1697;223;816;0.6753125;0.6754002911208151;0.3625;0.47178444331469244
LinearSVC;100;0.15790510177612305;593;1583;337;687;0.68;0.6376344086021506;0.46328125;0.5366515837104072
NuSVCClassifier;100;16.480855226516724;957;1264;656;323;0.6940625;0.5933044017358958;0.74765625;0.6615969581749049
SVCClassifier;100;21.555861949920654;20;1917;3;1260;0.6053125;0.8695652173913043;0.015625;0.03069838833461243
GaussianNB;100;0.03598380088806152;862;1267;653;418;0.6653125;0.568976897689769;0.6734375;0.6168157423971378
DecisionTreeClassifier;100;0.2123885154724121;1014;1471;449;266;0.7765625;0.6930963773069037;0.7921875;0.7393364928909952
RandomForestClassifier;100;0.22889208793640137;1031;1468;452;249;0.7809375;0.6952124072825354;0.80546875;0.7462902642055737
AdaBoostClassifier;100;0.649078369140625;563;1618;302;717;0.6815625;0.6508670520231213;0.43984375;0.5249417249417249
XGBClassifier;100;3.093043565750122;543;1685;235;737;0.69625;0.6979434447300771;0.42421875;0.5276967930029154
MLPClassifier;100;17.316811323165894;1004;1495;425;276;0.7809375;0.7025892232330301;0.784375;0.7412329272794389
Logisticregression;100;0.02298712730407715;543;1657;343;657;0.6875;0.6128668171557562;0.4525;0.5206136145733461
SGDClassifier;100;0.03098273277282715;575;1634;366;625;0.6903125;0.6110520722635494;0.4791666666666667;0.5371321812237272
LinearSVC;100;0.14691591262817383;568;1632;368;632;0.6875;0.6068376068376068;0.47333333333333333;0.5318352059925094
NuSVCClassifier;100;16.58329463005066;869;1305;695;331;0.679375;0.5556265984654731;0.7241666666666666;0.6287988422575976
SVCClassifier;100;22.28131079673767;30;1990;10;1170;0.63125;0.75;0.025;0.048387096774193554
GaussianNB;100;0.03596329689025879;725;1356;644;475;0.6503125;0.5295836376917458;0.6041666666666666;0.5644219540677307
DecisionTreeClassifier;100;0.21488237380981445;955;1518;482;245;0.7728125;0.6645789839944328;0.7958333333333333;0.7243079256731134
RandomForestClassifier;100;0.22691011428833008;947;1540;460;253;0.7771875;0.6730632551528074;0.7891666666666667;0.7265055619485999
AdaBoostClassifier;100;0.6560475826263428;524;1655;345;676;0.6809375;0.6029919447640967;0.43666666666666665;0.5065248912518124
XGBClassifier;100;3.1100690364837646;513;1728;272;687;0.7003125;0.6535031847133758;0.4275;0.5168765743073048
MLPClassifier;100;17.2437686920166;947;1526;474;253;0.7728125;0.6664320900774102;0.7891666666666667;0.7226249523082793
