Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
Logisticregression;100;0.0219881534576416;536;1620;352;692;0.67375;0.6036036036036037;0.4364820846905538;0.5066162570888469
SGDClassifier;100;0.028982877731323242;602;1542;430;626;0.67;0.5833333333333334;0.49022801302931596;0.5327433628318584
LinearSVC;100;0.08293795585632324;546;1602;370;682;0.67125;0.5960698689956332;0.44462540716612375;0.5093283582089552
NuSVCClassifier;100;17.82081890106201;913;1261;711;315;0.679375;0.562192118226601;0.743485342019544;0.6402524544179523
SVCClassifier;100;22.90278172492981;25;1965;7;1203;0.621875;0.78125;0.02035830618892508;0.03968253968253968
GaussianNB;100;0.03599691390991211;696;1376;596;532;0.6475;0.5386996904024768;0.5667752442996743;0.5523809523809524
DecisionTreeClassifier;100;0.2178804874420166;965;1506;466;263;0.7721875;0.6743535988819007;0.7858306188925082;0.7258367807446408
RandomForestClassifier;100;0.2318720817565918;969;1547;425;259;0.78625;0.6951219512195121;0.7890879478827362;0.7391304347826086
AdaBoostClassifier;100;0.6576423645019531;560;1595;377;668;0.6734375;0.5976520811099253;0.4560260586319218;0.5173210161662818
XGBClassifier;100;3.5106093883514404;518;1698;274;710;0.6925;0.6540404040404041;0.4218241042345277;0.5128712871287129
MLPClassifier;100;19.881162643432617;948;1576;396;280;0.78875;0.7053571428571429;0.7719869706840391;0.7371695178849145
Logisticregression;100;0.02397012710571289;566;1643;349;642;0.6903125;0.6185792349726776;0.4685430463576159;0.5332077249175694
SGDClassifier;100;0.028983592987060547;101;1949;43;1107;0.640625;0.7013888888888888;0.0836092715231788;0.14940828402366865
LinearSVC;100;0.2248706817626953;600;1630;362;608;0.696875;0.6237006237006237;0.4966887417218543;0.5529953917050693
NuSVCClassifier;100;17.92795705795288;884;1330;662;324;0.691875;0.5717981888745148;0.7317880794701986;0.6419753086419753
SVCClassifier;100;23.564575910568237;32;1983;9;1176;0.6296875;0.7804878048780488;0.026490066225165563;0.051240992794235385
GaussianNB;100;0.03728342056274414;753;1371;621;455;0.66375;0.5480349344978166;0.6233443708609272;0.5832687838884585
DecisionTreeClassifier;100;0.2958972454071045;953;1484;508;255;0.7615625;0.6522929500342232;0.7889072847682119;0.7141251405020607
RandomForestClassifier;100;0.29982995986938477;957;1526;466;251;0.7759375;0.6725228390723823;0.7922185430463576;0.7274800456100343
AdaBoostClassifier;100;0.7987973690032959;584;1642;350;624;0.695625;0.6252676659528907;0.48344370860927155;0.5452847805788983
XGBClassifier;100;3.43552565574646;535;1708;284;673;0.7009375;0.6532356532356532;0.44288079470198677;0.5278737049827331
MLPClassifier;100;18.36561870574951;916;1549;443;292;0.7703125;0.6740250183958794;0.7582781456953642;0.7136735488897545
Logisticregression;100;0.021993160247802734;554;1616;312;718;0.678125;0.6397228637413395;0.43553459119496857;0.5182413470533208
SGDClassifier;100;0.029965877532958984;383;1759;169;889;0.669375;0.6938405797101449;0.3011006289308176;0.4199561403508772
LinearSVC;100;0.08994770050048828;607;1589;339;665;0.68625;0.6416490486257929;0.4772012578616352;0.5473399458972048
NuSVCClassifier;100;18.51928400993347;868;1324;604;404;0.685;0.5896739130434783;0.6823899371069182;0.6326530612244897
SVCClassifier;100;23.142427682876587;20;1924;4;1252;0.6075;0.8333333333333334;0.015723270440251572;0.0308641975308642
GaussianNB;100;0.0359654426574707;775;1307;621;497;0.650625;0.5551575931232091;0.6092767295597484;0.58095952023988
DecisionTreeClassifier;100;0.21791863441467285;968;1450;478;304;0.755625;0.669432918395574;0.7610062893081762;0.7122884473877853
RandomForestClassifier;100;0.22585248947143555;956;1488;440;316;0.76375;0.6848137535816619;0.7515723270440252;0.7166416791604198
AdaBoostClassifier;100;0.6740314960479736;579;1608;320;693;0.6834375;0.6440489432703004;0.455188679245283;0.5333947489636113
XGBClassifier;100;3.259915351867676;558;1672;256;714;0.696875;0.6855036855036855;0.4386792452830189;0.5349952061361457
MLPClassifier;100;17.859090566635132;939;1528;400;333;0.7709375;0.7012696041822255;0.7382075471698113;0.7192646495595556
Logisticregression;100;0.021982908248901367;583;1569;311;737;0.6725;0.6521252796420581;0.44166666666666665;0.5266485998193315
SGDClassifier;100;0.026984214782714844;717;1466;414;603;0.6821875;0.6339522546419099;0.5431818181818182;0.5850673194614443
LinearSVC;100;0.12694668769836426;612;1549;331;708;0.6753125;0.6489925768822906;0.4636363636363636;0.5408749447635881
NuSVCClassifier;100;17.09894299507141;860;1355;525;460;0.6921875;0.6209386281588448;0.6515151515151515;0.6358595194085027
SVCClassifier;100;23.393927812576294;22;1877;3;1298;0.5934375;0.88;0.016666666666666666;0.03271375464684015
GaussianNB;100;0.04697108268737793;777;1319;561;543;0.655;0.5807174887892377;0.5886363636363636;0.5846501128668172
DecisionTreeClassifier;100;0.24214816093444824;1038;1413;467;282;0.7659375;0.6897009966777409;0.7863636363636364;0.7348672566371681
RandomForestClassifier;100;0.26183581352233887;1033;1456;424;287;0.7778125;0.7089910775566232;0.7825757575757576;0.7439683111271156
AdaBoostClassifier;100;0.7965407371520996;582;1556;324;738;0.668125;0.6423841059602649;0.4409090909090909;0.5229110512129379
XGBClassifier;100;3.317133665084839;539;1612;268;781;0.6721875;0.667905824039653;0.4083333333333333;0.5068171133051246
MLPClassifier;100;18.609720945358276;1004;1476;404;316;0.775;0.7130681818181818;0.7606060606060606;0.7360703812316716
Logisticregression;100;0.020987987518310547;534;1623;312;731;0.6740625;0.6312056737588653;0.42213438735177866;0.5059213642823307
SGDClassifier;100;0.02698516845703125;501;1669;266;764;0.678125;0.6531942633637549;0.3960474308300395;0.4931102362204725
LinearSVC;100;0.1629199981689453;553;1596;339;712;0.6715625;0.6199551569506726;0.43715415019762843;0.5127491886879926
NuSVCClassifier;100;17.948460340499878;785;1313;622;480;0.655625;0.5579246624022743;0.6205533596837944;0.5875748502994013
SVCClassifier;100;23.53843927383423;25;1928;7;1240;0.6103125;0.78125;0.019762845849802372;0.03855050115651504
GaussianNB;100;0.03498411178588867;801;1287;648;464;0.6525;0.5527950310559007;0.633201581027668;0.5902726602800296
DecisionTreeClassifier;100;0.23395824432373047;1018;1448;487;247;0.770625;0.6764119601328904;0.8047430830039526;0.7350180505415163
RandomForestClassifier;100;0.24908447265625;1028;1474;461;237;0.781875;0.6903962390866353;0.8126482213438735;0.7465504720406679
AdaBoostClassifier;100;0.8908839225769043;537;1625;310;728;0.675625;0.6340023612750886;0.42450592885375493;0.5085227272727273
XGBClassifier;100;3.1661088466644287;505;1688;247;760;0.6853125;0.6715425531914894;0.39920948616600793;0.5007436787307882
