Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
LinearSVC;100;0.06003689765930176;145;1858;90;1107;0.6259375;0.6170212765957447;0.11581469648562301;0.19502353732347005
NuSVCClassifier;100;11.762889862060547;156;1831;117;1096;0.6209375;0.5714285714285714;0.12460063897763578;0.20459016393442625
SVCClassifier;100;18.858366012573242;0;1948;0;1252;0.60875;0.0;0.0;0.0
GaussianNB;100;0.03798317909240723;201;1771;177;1051;0.61625;0.5317460317460317;0.16054313099041534;0.2466257668711656
DecisionTreeClassifier;100;0.37000608444213867;161;1853;95;1091;0.629375;0.62890625;0.12859424920127796;0.21352785145888595
RandomForestClassifier;100;0.3218803405761719;164;1849;99;1088;0.6290625;0.623574144486692;0.13099041533546327;0.2165016501650165
AdaBoostClassifier;100;0.6140542030334473;139;1863;85;1113;0.625625;0.6205357142857143;0.1110223642172524;0.18834688346883469
XGBClassifier;100;3.1130459308624268;72;1912;36;1180;0.62;0.6666666666666666;0.05750798722044728;0.10588235294117647
MLPClassifier;100;7.400480508804321;164;1857;91;1088;0.6315625;0.6431372549019608;0.13099041533546327;0.21765096217650964
Logisticregression;100;0.012991905212402344;117;1851;111;1121;0.615;0.5131578947368421;0.09450726978998385;0.1596180081855389
SGDClassifier;100;0.03298068046569824;105;1866;96;1133;0.6159375;0.5223880597014925;0.08481421647819062;0.1459346768589298
LinearSVC;100;0.061978816986083984;128;1843;119;1110;0.6159375;0.5182186234817814;0.10339256865912763;0.1723905723905724
NuSVCClassifier;100;12.252214908599854;148;1811;151;1090;0.6121875;0.49498327759197325;0.11954765751211632;0.19258295380611584
SVCClassifier;100;18.478505849838257;0;1962;0;1238;0.613125;0.0;0.0;0.0
GaussianNB;100;0.0359797477722168;198;1772;190;1040;0.615625;0.5103092783505154;0.15993537964458804;0.24354243542435425
DecisionTreeClassifier;100;0.3891716003417969;150;1841;121;1088;0.6221875;0.5535055350553506;0.12116316639741519;0.1988071570576541
RandomForestClassifier;100;0.3199169635772705;159;1832;130;1079;0.6221875;0.5501730103806228;0.1284329563812601;0.20825147347740666
AdaBoostClassifier;100;0.6443996429443359;128;1848;114;1110;0.6175;0.5289256198347108;0.10339256865912763;0.17297297297297298
XGBClassifier;100;3.17992901802063;74;1918;44;1164;0.6225;0.6271186440677966;0.05977382875605816;0.10914454277286137
MLPClassifier;100;7.205761671066284;172;1828;134;1066;0.625;0.5620915032679739;0.13893376413570274;0.22279792746113988
Logisticregression;100;0.012996912002563477;128;1886;70;1116;0.629375;0.6464646464646465;0.10289389067524116;0.17753120665742025
SGDClassifier;100;0.02898693084716797;121;1898;58;1123;0.6309375;0.6759776536312849;0.0972668810289389;0.17006324666198172
LinearSVC;100;0.05896592140197754;155;1870;86;1089;0.6328125;0.6431535269709544;0.12459807073954984;0.20875420875420875
NuSVCClassifier;100;12.230243444442749;155;1829;127;1089;0.62;0.549645390070922;0.12459807073954984;0.20314547837483615
SVCClassifier;100;18.70500159263611;0;1956;0;1244;0.61125;0.0;0.0;0.0
GaussianNB;100;0.03597855567932129;212;1797;159;1032;0.6278125;0.5714285714285714;0.17041800643086816;0.26253869969040244
DecisionTreeClassifier;100;0.38781237602233887;175;1844;112;1069;0.6309375;0.6097560975609756;0.14067524115755628;0.2286087524493795
RandomForestClassifier;100;0.2920703887939453;178;1848;108;1066;0.633125;0.6223776223776224;0.14308681672025725;0.23267973856209154
AdaBoostClassifier;100;0.6646912097930908;146;1879;77;1098;0.6328125;0.6547085201793722;0.11736334405144695;0.19904567143830948
XGBClassifier;100;3.171773910522461;80;1925;31;1164;0.6265625;0.7207207207207207;0.06430868167202572;0.1180811808118081
MLPClassifier;100;6.173704385757446;181;1854;102;1063;0.6359375;0.6395759717314488;0.1454983922829582;0.23706614276358873
