Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
Logisticregression;200;0.04599761962890625;681;1513;432;574;0.685625;0.6118598382749326;0.5426294820717131;0.5751689189189189
SGDClassifier;200;0.04300093650817871;873;1285;660;382;0.674375;0.5694716242661448;0.6956175298804781;0.6262553802008608
LinearSVC;200;0.0924842357635498;701;1516;429;554;0.6928125;0.620353982300885;0.5585657370517928;0.5878406708595387
NuSVCClassifier;200;32.66921377182007;740;1393;552;515;0.6665625;0.5727554179566563;0.5896414342629482;0.5810757754220652
SVCClassifier;200;38.196227073669434;240;1826;119;1015;0.645625;0.6685236768802229;0.19123505976095617;0.29739776951672864
GaussianNB;200;0.07296514511108398;905;1192;753;350;0.6553125;0.5458383594692401;0.7211155378486056;0.6213525575008583
DecisionTreeClassifier;200;0.8959670066833496;997;1506;439;258;0.7821875;0.6942896935933147;0.7944223107569721;0.7409884801189149
RandomForestClassifier;200;0.47611522674560547;997;1536;409;258;0.7915625;0.7091038406827881;0.7944223107569721;0.7493423524990606
AdaBoostClassifier;200;1.8977954387664795;695;1476;469;560;0.6784375;0.5970790378006873;0.5537848605577689;0.5746176105828854
XGBClassifier;200;6.495447158813477;565;1627;318;690;0.685;0.6398640996602492;0.450199203187251;0.5285313376987838
MLPClassifier;200;25.688485622406006;1029;1505;440;226;0.791875;0.7004765146358066;0.8199203187250996;0.7555066079295154
Logisticregression;200;0.04096269607543945;672;1545;379;604;0.6928125;0.6393910561370124;0.5266457680250783;0.5775676837129351
SGDClassifier;200;0.04297590255737305;701;1523;401;575;0.695;0.6361161524500908;0.549373040752351;0.5895710681244744
LinearSVC;200;0.10891938209533691;682;1533;391;594;0.6921875;0.6356011183597391;0.5344827586206896;0.5806726266496381
NuSVCClassifier;200;35.864272356033325;726;1409;515;550;0.6671875;0.5850120870265915;0.5689655172413793;0.5768772348033373
SVCClassifier;200;37.09504008293152;220;1849;75;1056;0.6465625;0.7457627118644068;0.1724137931034483;0.2800763844684914
GaussianNB;200;0.08199119567871094;894;1223;701;382;0.6615625;0.5605015673981191;0.700626959247649;0.6227795193312434
DecisionTreeClassifier;200;0.8615636825561523;966;1527;397;310;0.7790625;0.7087307410124725;0.7570532915360502;0.7320954907161803
RandomForestClassifier;200;0.46871232986450195;989;1549;375;287;0.793125;0.7250733137829912;0.7750783699059561;0.7492424242424243
AdaBoostClassifier;200;1.8150644302368164;664;1563;361;612;0.6959375;0.6478048780487805;0.5203761755485894;0.5771403737505434
XGBClassifier;200;6.493124723434448;533;1678;246;743;0.6909375;0.6842105263157895;0.4177115987460815;0.5187347931873479
MLPClassifier;200;23.830952644348145;959;1563;361;317;0.788125;0.7265151515151516;0.7515673981191222;0.7388289676425269
Logisticregression;200;0.036972999572753906;669;1517;441;573;0.683125;0.6027027027027027;0.538647342995169;0.568877551020408
SGDClassifier;200;0.04197859764099121;777;1420;538;465;0.6865625;0.5908745247148289;0.6256038647342995;0.6077434493547126
