Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
Logisticregression;10000;0.24327778816223145;936;1715;220;329;0.8284375;0.8096885813148789;0.7399209486166007;0.7732342007434945
SGDClassifier;10000;1.4259672164916992;1055;1614;321;210;0.8340625;0.7667151162790697;0.83399209486166;0.7989397955319956
LinearSVC;10000;0.3644750118255615;1104;1654;281;161;0.861875;0.7971119133574007;0.8727272727272727;0.8332075471698113
GaussianNB;10000;1.6496095657348633;772;1694;241;493;0.770625;0.7620927936821322;0.6102766798418973;0.6777875329236173
DecisionTreeClassifier;10000;41.794647216796875;1148;1530;405;117;0.836875;0.7392144236960722;0.9075098814229249;0.8147622427253371
RandomForestClassifier;10000;12.754095792770386;1071;1732;203;194;0.8759375;0.8406593406593407;0.8466403162055336;0.8436392280425364
MLPClassifier;10000;450.00202441215515;1127;1573;362;138;0.84375;0.7568838146406984;0.8909090909090909;0.8184458968772694
Logisticregression;10000;0.2141706943511963;889;1737;213;361;0.820625;0.8067150635208712;0.7112;0.755952380952381
SGDClassifier;10000;1.327336311340332;1029;1593;357;221;0.819375;0.7424242424242424;0.8232;0.7807283763277693
LinearSVC;10000;0.32605648040771484;1067;1696;254;183;0.8634375;0.8077214231642695;0.8536;0.8300272267600157
GaussianNB;10000;1.3744573593139648;748;1720;230;502;0.77125;0.7648261758691206;0.5984;0.6714542190305207
DecisionTreeClassifier;10000;43.14426946640015;1135;1581;369;115;0.84875;0.754654255319149;0.908;0.8242556281771969
RandomForestClassifier;10000;13.316230535507202;1063;1780;170;187;0.8884375;0.862124898621249;0.8504;0.8562223117196939
MLPClassifier;10000;305.3837056159973;1110;1612;338;140;0.850625;0.7665745856353591;0.888;0.8228317272053373
Logisticregression;10000;0.24239253997802734;953;1733;189;325;0.839375;0.8345008756567426;0.7456964006259781;0.7876033057851238
SGDClassifier;10000;1.4341740608215332;1010;1693;229;268;0.8446875;0.8151735270379338;0.7902973395931142;0.8025427095748907
LinearSVC;10000;0.3460502624511719;1077;1679;243;201;0.86125;0.8159090909090909;0.8427230046948356;0.8290993071593533
GaussianNB;10000;1.6472113132476807;787;1704;218;491;0.7784375;0.7830845771144279;0.6158059467918623;0.6894437144108629
DecisionTreeClassifier;10000;42.563398122787476;1155;1539;383;123;0.841875;0.7509752925877763;0.903755868544601;0.8203125
RandomForestClassifier;10000;13.0839204788208;1085;1746;176;193;0.8846875;0.8604282315622522;0.848982785602504;0.8546671918077984
MLPClassifier;10000;392.42939352989197;1139;1610;312;139;0.8590625;0.7849758787043418;0.8912363067292645;0.8347379992671308
Logisticregression;10000;0.24256253242492676;913;1758;184;345;0.8346875;0.8322698268003647;0.7257551669316376;0.775371549893843
SGDClassifier;10000;1.4321708679199219;959;1749;193;299;0.84625;0.8324652777777778;0.7623211446740858;0.795850622406639
LinearSVC;10000;0.35361170768737793;1067;1715;227;191;0.869375;0.8245749613601236;0.8481717011128775;0.8362068965517241
GaussianNB;10000;1.6484456062316895;773;1741;201;485;0.785625;0.7936344969199178;0.6144674085850557;0.692652329749104
DecisionTreeClassifier;10000;43.175687074661255;1144;1601;341;114;0.8578125;0.7703703703703704;0.9093799682034976;0.8341232227488152
RandomForestClassifier;10000;11.595394611358643;1061;1757;185;197;0.880625;0.8515248796147673;0.8434022257551669;0.847444089456869
MLPClassifier;10000;273.4046700000763;1110;1647;295;148;0.8615625;0.7900355871886121;0.8823529411764706;0.8336462636124672
Logisticregression;10000;0.2438814640045166;914;1757;201;328;0.8346875;0.8197309417040358;0.7359098228663447;0.7755621552821383
SGDClassifier;10000;1.4269821643829346;998;1662;296;244;0.83125;0.7712519319938176;0.8035426731078905;0.7870662460567823
LinearSVC;10000;0.36192846298217773;1053;1706;252;189;0.8621875;0.8068965517241379;0.8478260869565217;0.8268551236749117
GaussianNB;10000;1.6424851417541504;746;1733;225;496;0.7746875;0.768280123583934;0.6006441223832528;0.6741979213737008
DecisionTreeClassifier;10000;42.59017086029053;1134;1529;429;108;0.8321875;0.72552783109405;0.9130434782608695;0.8085561497326202
RandomForestClassifier;10000;12.626875877380371;1054;1758;200;188;0.87875;0.8405103668261563;0.8486312399355878;0.844551282051282
MLPClassifier;10000;415.5019075870514;1101;1644;314;141;0.8578125;0.7780918727915195;0.8864734299516909;0.8287542340986075
