criterion;gini
depth;100
DecisionTree;39527;102.29732370376587;1124;1626;306;144;0.859375;0.786013986013986;0.886435331230284;0.8332097850259452
DecisionTree;39527;109.07165217399597;1119;1615;326;140;0.854375;0.77439446366782;0.8888006354249405;0.827662721893491
DecisionTree;39527;101.59842038154602;1133;1614;324;129;0.8584375;0.7776252573781743;0.8977812995245642;0.8333946303788158
criterion;entropy
depth;600
Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
DecisionTree;39527;114.74996495246887;1122;1605;325;148;0.8521875;0.7753973738769868;0.8834645669291339;0.825910931174089
DecisionTree;39527;105.31741952896118;1110;1657;317;116;0.8646875;0.7778556412053259;0.9053833605220228;0.8367885412740295
DecisionTree;39527;107.02166676521301;1161;1595;317;127;0.86125;0.7855209742895806;0.9013975155279503;0.8394793926247288
DecisionTree;39527;106.51900029182434;1142;1631;321;106;0.8665625;0.7805878332194122;0.9150641025641025;0.8424935448174106
DecisionTree;39527;110.52868318557739;1139;1581;358;122;0.85;0.7608550434201736;0.9032513877874703;0.8259608411892675
criterion;entropy
depth;800
Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
DecisionTree;39527;108.34598183631897;1150;1608;307;135;0.861875;0.789293067947838;0.8949416342412452;0.8388037928519329
DecisionTree;39527;105.85739731788635;1132;1628;320;120;0.8625;0.7796143250688705;0.9041533546325878;0.8372781065088758
DecisionTree;39527;108.59255909919739;1160;1617;312;111;0.8678125;0.7880434782608695;0.912667191188041;0.8457892818082392
DecisionTree;39527;107.67061948776245;1127;1637;316;120;0.86375;0.781011781011781;0.9037690457097033;0.8379182156133829
DecisionTree;39527;107.13752555847168;1135;1605;357;103;0.85625;0.7607238605898123;0.9168012924071083;0.8315018315018314
