Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
Logisticregression;1000;0.058963775634765625;681;1574;352;593;0.7046875;0.6592449177153921;0.5345368916797488;0.5903771131339403
SGDClassifier;1000;0.16596126556396484;876;1402;524;398;0.711875;0.6257142857142857;0.6875981161695447;0.6551982049364248
LinearSVC;1000;0.24550485610961914;750;1522;404;524;0.71;0.6499133448873483;0.5886970172684458;0.6177924217462931
NuSVCClassifier;1000;157.8634705543518;953;1385;541;321;0.730625;0.6378848728246319;0.7480376766091051;0.6885838150289018
SVCClassifier;1000;150.3586790561676;0;1926;0;1274;0.601875;0.0;0.0;0.0
GaussianNB;1000;0.34099912643432617;1031;789;1137;243;0.56875;0.4755535055350554;0.8092621664050236;0.5990703079604881
DecisionTreeClassifier;1000;8.123157501220703;1171;1447;479;103;0.818125;0.7096969696969697;0.9191522762951334;0.8009575923392613
RandomForestClassifier;1000;2.115694284439087;1137;1533;393;137;0.834375;0.7431372549019608;0.8924646781789639;0.810984308131241
AdaBoostClassifier;1000;9.855088710784912;623;1603;323;651;0.695625;0.6585623678646935;0.489010989010989;0.5612612612612612
XGBClassifier;1000;30.208153009414673;541;1660;266;733;0.6878125;0.6703841387856257;0.42464678178963894;0.5199423354156656
MLPClassifier;1000;72.6049075126648;1143;1617;309;131;0.8625;0.7871900826446281;0.8971742543171115;0.8385913426265591
Logisticregression;1000;0.05696725845336914;673;1600;364;563;0.7103125;0.6489874638379942;0.5444983818770227;0.5921689397272327
SGDClassifier;1000;0.14095664024353027;598;1664;300;638;0.706875;0.6659242761692651;0.48381877022653724;0.5604498594189317
LinearSVC;1000;0.15065813064575195;741;1555;409;495;0.7175;0.6443478260869565;0.5995145631067961;0.6211232187761945
NuSVCClassifier;1000;157.2793834209442;922;1387;577;314;0.7215625;0.6150767178118746;0.7459546925566343;0.6742230347349176
SVCClassifier;1000;151.31082129478455;0;1964;0;1236;0.61375;0.0;0.0;0.0
GaussianNB;1000;0.35332775115966797;1015;793;1171;221;0.565;0.46431838975297346;0.8211974110032363;0.5932203389830508
