Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
Logisticregression;2000;0.12192940711975098;776;1528;397;499;0.72;0.6615515771526002;0.6086274509803922;0.6339869281045751
SGDClassifier;2000;0.30719733238220215;956;1356;569;319;0.7225;0.6268852459016393;0.7498039215686274;0.6828571428571427
LinearSVC;2000;0.23586559295654297;840;1492;433;435;0.72875;0.6598586017282011;0.6588235294117647;0.6593406593406593
GaussianNB;2000;0.867516040802002;1044;833;1092;231;0.5865625;0.4887640449438202;0.8188235294117647;0.6121372031662269
DecisionTreeClassifier;2000;26.006916761398315;1143;1500;425;132;0.8259375;0.7289540816326531;0.8964705882352941;0.8040801969750264
RandomForestClassifier;2000;4.060244560241699;1132;1655;270;143;0.8709375;0.8074179743223966;0.8878431372549019;0.84572282405678
MLPClassifier;2000;212.47146558761597;1143;1620;305;132;0.8634375;0.789364640883978;0.8964705882352941;0.8395152405435183
Logisticregression;2000;0.09734988212585449;796;1580;380;444;0.7425;0.6768707482993197;0.6419354838709678;0.6589403973509935
SGDClassifier;2000;0.2948343753814697;739;1608;352;501;0.7334375;0.6773602199816682;0.5959677419354839;0.634062634062634
LinearSVC;2000;0.22086405754089355;824;1515;445;416;0.7309375;0.6493301812450749;0.6645161290322581;0.6568353925866879
GaussianNB;2000;0.7010543346405029;1012;863;1097;228;0.5859375;0.4798482693219535;0.8161290322580645;0.6043595103015826
DecisionTreeClassifier;2000;26.42092227935791;1132;1534;426;108;0.833125;0.7265725288831836;0.9129032258064517;0.8091493924231594
RandomForestClassifier;2000;4.047125577926636;1120;1684;276;120;0.87625;0.8022922636103151;0.9032258064516129;0.849772382397572
MLPClassifier;2000;225.01482510566711;1128;1639;321;112;0.8646875;0.7784679089026915;0.9096774193548387;0.8389735961323912
Logisticregression;2000;0.10194897651672363;782;1550;393;475;0.72875;0.6655319148936171;0.6221161495624503;0.6430921052631579
SGDClassifier;2000;0.2678651809692383;836;1493;450;421;0.7278125;0.6500777604976672;0.6650755767700876;0.6574911521824618
LinearSVC;2000;0.20488309860229492;829;1510;433;428;0.7309375;0.6568938193343898;0.6595067621320605;0.6581976974990076
GaussianNB;2000;0.674135684967041;1010;910;1033;247;0.6;0.4943710230053842;0.8035003977724742;0.6121212121212122
DecisionTreeClassifier;2000;23.688461780548096;1124;1537;406;133;0.8315625;0.734640522875817;0.8941925218774861;0.8066020810907788
RandomForestClassifier;2000;3.8577771186828613;1095;1655;288;162;0.859375;0.7917570498915402;0.8711217183770883;0.8295454545454546
MLPClassifier;2000;172.4929118156433;1124;1650;293;133;0.866875;0.7932251235003529;0.8941925218774861;0.8406881077038145
Logisticregression;2000;0.11095404624938965;784;1572;378;466;0.73625;0.6746987951807228;0.6272;0.6500829187396351
SGDClassifier;2000;0.2728445529937744;842;1495;455;408;0.7303125;0.6491904394757132;0.6736;0.6611700039261877
LinearSVC;2000;0.25893521308898926;830;1541;409;420;0.7409375;0.6698950766747377;0.664;0.6669345118521495
GaussianNB;2000;0.6769607067108154;1039;788;1162;211;0.5709375;0.4720581553839164;0.8312;0.6021443059982613
DecisionTreeClassifier;2000;25.243788480758667;1141;1560;390;109;0.8440625;0.7452645329849772;0.9128;0.8205681409564906
RandomForestClassifier;2000;4.125510931015015;1099;1639;311;151;0.855625;0.7794326241134751;0.8792;0.8263157894736842
MLPClassifier;2000;177.4867763519287;1123;1670;280;127;0.8728125;0.8004276550249465;0.8984;0.8465887674330946
Logisticregression;2000;0.09794449806213379;795;1524;405;476;0.7246875;0.6625;0.6254917387883556;0.6434641845406717
SGDClassifier;2000;0.26984667778015137;996;1311;618;275;0.7209375;0.6171003717472119;0.7836349331235248;0.6904679376083189
LinearSVC;2000;0.22886991500854492;865;1484;445;406;0.7340625;0.6603053435114504;0.6805664830841857;0.6702828361100349
GaussianNB;2000;0.6706063747406006;1065;771;1158;206;0.57375;0.47908232118758437;0.8379228953579858;0.609616485403549
DecisionTreeClassifier;2000;25.03556180000305;1139;1482;447;132;0.8190625;0.7181588902900379;0.8961447678992919;0.7973398669933497
RandomForestClassifier;2000;4.199101686477661;1092;1640;289;179;0.85375;0.7907313540912382;0.8591660110149488;0.8235294117647058
MLPClassifier;2000;211.35222244262695;1125;1613;316;146;0.855625;0.7807078417765441;0.8851298190401259;0.829646017699115
