Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
Logisticregression;2000;0.10792279243469238;748;1612;393;447;0.7375;0.6555652936021035;0.6259414225941422;0.6404109589041096
SGDClassifier;2000;0.2608511447906494;620;1710;295;575;0.728125;0.6775956284153005;0.5188284518828452;0.5876777251184834
LinearSVC;2000;0.22087430953979492;784;1589;416;411;0.7415625;0.6533333333333333;0.6560669456066945;0.6546972860125261
NuSVCClassifier;2000;291.6892874240875;833;1543;462;362;0.7425;0.6432432432432432;0.6970711297071129;0.6690763052208836
SVCClassifier;2000;266.9634087085724;0;2005;0;1195;0.6265625;0.0;0.0;0.0
GaussianNB;2000;0.6685993671417236;958;876;1129;237;0.573125;0.4590321034978438;0.801673640167364;0.5837903717245582
DecisionTreeClassifier;2000;22.763970136642456;1067;1594;411;128;0.8315625;0.7219215155615697;0.8928870292887029;0.7983539094650207
RandomForestClassifier;2000;3.667903184890747;1026;1707;298;169;0.8540625;0.7749244712990937;0.8585774058577406;0.814608971814212
AdaBoostClassifier;2000;22.380208015441895;722;1520;485;473;0.700625;0.5981772990886496;0.6041841004184101;0.6011656952539551
XGBClassifier;2000;58.24972343444824;585;1732;273;610;0.7240625;0.6818181818181818;0.4895397489539749;0.5698977106673161
MLPClassifier;2000;208.1032428741455;1055;1729;276;140;0.87;0.7926371149511645;0.8828451882845189;0.8353127474267616
Logisticregression;2000;0.1019432544708252;820;1556;375;449;0.7425;0.6861924686192469;0.6461780929866037;0.6655844155844156
SGDClassifier;2000;0.25886964797973633;907;1451;480;362;0.736875;0.6539293439077145;0.7147360126083531;0.6829819277108434
LinearSVC;2000;0.24784207344055176;864;1502;429;405;0.739375;0.6682134570765661;0.6808510638297872;0.6744730679156907
NuSVCClassifier;2000;277.72426867485046;907;1448;483;362;0.7359375;0.6525179856115108;0.7147360126083531;0.682211357653253
SVCClassifier;2000;255.383038520813;0;1931;0;1269;0.6034375;0.0;0.0;0.0
GaussianNB;2000;0.6396346092224121;989;952;979;280;0.6065625;0.5025406504065041;0.7793538219070134;0.6110596231078159
DecisionTreeClassifier;2000;23.949300527572632;1139;1520;411;130;0.8309375;0.7348387096774194;0.8975571315996848;0.8080879744590279
RandomForestClassifier;2000;3.4929864406585693;1106;1662;269;163;0.865;0.8043636363636364;0.8715524034672971;0.8366111951588502
AdaBoostClassifier;2000;21.960432767868042;661;1607;324;608;0.70875;0.6710659898477157;0.5208825847123719;0.5865128660159716
XGBClassifier;2000;57.75200843811035;630;1673;258;639;0.7196875;0.7094594594594594;0.49645390070921985;0.5841446453407511
MLPClassifier;2000;166.2551965713501;1147;1650;281;122;0.8740625;0.8032212885154062;0.9038613081166272;0.8505747126436781
Logisticregression;2000;0.09994840621948242;804;1540;374;482;0.7325;0.6825127334465195;0.6251944012441679;0.6525974025974026
SGDClassifier;2000;0.24985790252685547;877;1444;470;409;0.7253125;0.6510764662212324;0.6819595645412131;0.6661602734523359
LinearSVC;2000;0.20088481903076172;854;1520;394;432;0.741875;0.6842948717948718;0.6640746500777605;0.6740331491712708
NuSVCClassifier;2000;279.59521770477295;891;1483;431;395;0.741875;0.6739788199697428;0.692846034214619;0.6832822085889572
SVCClassifier;2000;256.0676300525665;0;1914;0;1286;0.598125;0.0;0.0;0.0
