Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
Logisticregression;2000;0.09795546531677246;767;1558;348;527;0.7265625;0.6878923766816144;0.5927357032457496;0.6367787463677875
SGDClassifier;2000;0.2918276786804199;760;1595;311;534;0.7359375;0.7096171802054155;0.5873261205564142;0.642706131078224
LinearSVC;2000;0.16390609741210938;860;1519;387;434;0.7434375;0.6896551724137931;0.6646058732612056;0.6768988587170407
NuSVCClassifier;2000;307.1866476535797;874;1495;411;420;0.7403125;0.6801556420233463;0.6754250386398764;0.6777820860798759
SVCClassifier;2000;268.78495478630066;0;1906;0;1294;0.595625;0.0;0.0;0.0
GaussianNB;2000;0.6646194458007812;712;1447;459;582;0.6746875;0.6080273270708796;0.5502318392581144;0.5776876267748479
DecisionTreeClassifier;2000;16.995287895202637;1155;1483;423;139;0.824375;0.7319391634980988;0.89258114374034;0.8043175487465181
RandomForestClassifier;2000;4.559391736984253;1102;1652;254;192;0.860625;0.8126843657817109;0.8516228748068007;0.8316981132075472
AdaBoostClassifier;2000;22.37019658088684;726;1524;382;568;0.703125;0.6552346570397112;0.5610510046367851;0.604496253122398
XGBClassifier;2000;57.860933780670166;585;1650;256;709;0.6984375;0.6956004756242569;0.4520865533230294;0.5480093676814989
MLPClassifier;2000;194.16623425483704;1132;1646;260;162;0.868125;0.8132183908045977;0.874806800618238;0.8428890543559195
Logisticregression;2000;0.08395171165466309;792;1608;335;465;0.75;0.7027506654835848;0.630071599045346;0.6644295302013422
SGDClassifier;2000;0.266864538192749;874;1534;409;383;0.7525;0.6812159002338269;0.6953062848050915;0.6881889763779527
LinearSVC;2000;0.1748824119567871;854;1535;408;403;0.7465625;0.6767036450079239;0.6793953858392999;0.6780468439857086
NuSVCClassifier;2000;292.7236793041229;897;1516;427;360;0.7540625;0.6774924471299094;0.7136038186157518;0.6950794265788456
SVCClassifier;2000;264.7679235935211;0;1943;0;1257;0.6071875;0.0;0.0;0.0
GaussianNB;2000;0.6396358013153076;702;1506;437;555;0.69;0.6163301141352063;0.5584725536992841;0.5859766277128547
DecisionTreeClassifier;2000;16.71646213531494;1128;1516;427;129;0.82625;0.7254019292604501;0.8973747016706444;0.8022759601706969
RandomForestClassifier;2000;4.476447105407715;1059;1693;250;198;0.86;0.8090145148968678;0.8424821002386634;0.8254091971940763
AdaBoostClassifier;2000;24.334630012512207;590;1666;277;667;0.705;0.6805074971164936;0.4693715194908512;0.5555555555555556
XGBClassifier;2000;59.84164047241211;599;1661;282;658;0.70625;0.6799091940976163;0.47653142402545745;0.5603367633302152
MLPClassifier;2000;217.10566306114197;1086;1646;297;171;0.85375;0.7852494577006508;0.863961813842482;0.8227272727272728
Logisticregression;2000;0.08195328712463379;773;1653;327;447;0.758125;0.7027272727272728;0.6336065573770492;0.6663793103448276
SGDClassifier;2000;0.258852481842041;865;1514;466;355;0.7434375;0.6498873027798647;0.7090163934426229;0.6781654253234025
LinearSVC;2000;0.18691039085388184;843;1574;406;377;0.7553125;0.6749399519615693;0.690983606557377;0.6828675577156744
NuSVCClassifier;2000;292.5137994289398;865;1555;425;355;0.75625;0.6705426356589147;0.7090163934426229;0.6892430278884462
SVCClassifier;2000;265.2474160194397;0;1980;0;1220;0.61875;0.0;0.0;0.0
GaussianNB;2000;0.7070496082305908;765;1439;541;455;0.68875;0.5857580398162328;0.6270491803278688;0.6057007125890735
DecisionTreeClassifier;2000;18.12111473083496;1116;1543;437;104;0.8309375;0.7186091435930457;0.9147540983606557;0.8049044356292824
RandomForestClassifier;2000;4.875214338302612;1080;1740;240;140;0.88125;0.8181818181818182;0.8852459016393442;0.8503937007874016
AdaBoostClassifier;2000;22.591093063354492;728;1517;463;492;0.7015625;0.6112510495382032;0.5967213114754099;0.6038987971795935
XGBClassifier;2000;57.57309436798096;600;1700;280;620;0.71875;0.6818181818181818;0.4918032786885246;0.5714285714285714
MLPClassifier;2000;194.38815474510193;1113;1652;328;107;0.8640625;0.7723802914642609;0.9122950819672131;0.8365276211950393
Logisticregression;2000;0.08195686340332031;772;1603;319;506;0.7421875;0.7076076993583869;0.6040688575899843;0.6517517940059095
SGDClassifier;2000;0.2658498287200928;999;1369;553;279;0.74;0.6436855670103093;0.7816901408450704;0.7060070671378093
LinearSVC;2000;0.19688701629638672;834;1524;398;444;0.736875;0.676948051948052;0.6525821596244131;0.6645418326693228
NuSVCClassifier;2000;291.4234435558319;865;1500;422;413;0.7390625;0.6721056721056721;0.6768388106416275;0.6744639376218323
SVCClassifier;2000;266.4777126312256;0;1922;0;1278;0.600625;0.0;0.0;0.0
GaussianNB;2000;0.6406159400939941;776;1417;505;502;0.6853125;0.6057767369242779;0.6071987480438185;0.6064869089488081
DecisionTreeClassifier;2000;17.663888216018677;1140;1493;429;138;0.8228125;0.7265774378585086;0.892018779342723;0.8008429926238145
RandomForestClassifier;2000;4.492430925369263;1094;1684;238;184;0.868125;0.8213213213213213;0.8560250391236307;0.8383141762452107
AdaBoostClassifier;2000;21.300843238830566;590;1606;316;688;0.68625;0.6512141280353201;0.4616588419405321;0.5402930402930403
XGBClassifier;2000;57.37925982475281;562;1660;262;716;0.694375;0.6820388349514563;0.4397496087636933;0.5347288296860133
MLPClassifier;2000;180.79782009124756;1144;1618;304;134;0.863125;0.7900552486187845;0.8951486697965572;0.839325018341893
Logisticregression;2000;0.08595013618469238;765;1627;329;479;0.7475;0.6992687385740403;0.614951768488746;0.6544054747647563
SGDClassifier;2000;0.25585460662841797;828;1591;365;416;0.7559375;0.694048616932104;0.6655948553054662;0.679524004924087
LinearSVC;2000;0.19488930702209473;835;1561;395;409;0.74875;0.6788617886178862;0.6712218649517685;0.6750202101859337
NuSVCClassifier;2000;279.32236552238464;859;1531;425;385;0.746875;0.6690031152647975;0.6905144694533762;0.6795886075949368
SVCClassifier;2000;255.21113657951355;0;1956;0;1244;0.61125;0.0;0.0;0.0
GaussianNB;2000;0.6426146030426025;727;1488;468;517;0.6921875;0.6083682008368201;0.5844051446945338;0.5961459614596146
DecisionTreeClassifier;2000;16.81937575340271;1141;1565;391;103;0.845625;0.7447780678851175;0.9172025723472669;0.8220461095100865
RandomForestClassifier;2000;4.551416635513306;1101;1706;250;143;0.8771875;0.8149518874907475;0.885048231511254;0.8485549132947977
AdaBoostClassifier;2000;21.597660541534424;698;1567;389;546;0.7078125;0.6421343146274149;0.5610932475884244;0.5988845988845989
XGBClassifier;2000;57.42018246650696;603;1668;288;641;0.7096875;0.6767676767676768;0.4847266881028939;0.564871194379391
MLPClassifier;2000;194.71183729171753;1125;1656;300;119;0.8690625;0.7894736842105263;0.9043408360128617;0.8430123641813413
