Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
Logisticregression;29054;0.8615097999572754;1029;1631;296;244;0.83125;0.7766037735849056;0.8083267871170463;0.792147806004619
SGDClassifier;29054;3.186795473098755;1042;1632;295;231;0.835625;0.7793567688855647;0.8185388845247447;0.7984674329501916
LinearSVC;29054;0.9604501724243164;1136;1578;349;137;0.848125;0.764983164983165;0.8923802042419482;0.8237853517041335
GaussianNB;29054;9.380656480789185;1193;814;1113;80;0.6271875;0.5173460537727667;0.9371563236449332;0.6666666666666665
DecisionTreeClassifier;29054;252.35674953460693;1122;1571;356;151;0.8415625;0.7591339648173207;0.8813825608798115;0.8157033805888768
RandomForestClassifier;29054;33.77071666717529;1071;1743;184;202;0.879375;0.853386454183267;0.8413197172034564;0.8473101265822786
MLPClassifier;29054;2781.6226258277893;1147;1541;386;126;0.84;0.7482061317677756;0.9010212097407698;0.8175338560228083
Logisticregression;29054;0.7995431423187256;1010;1676;270;244;0.839375;0.7890625;0.8054226475279107;0.7971586424625098
SGDClassifier;29054;3.1581952571868896;1133;1414;532;121;0.7959375;0.6804804804804805;0.9035087719298246;0.7762932511133951
LinearSVC;29054;0.9284868240356445;1111;1634;312;143;0.8578125;0.780744905130007;0.8859649122807017;0.8300336197235711
GaussianNB;29054;9.323671340942383;1181;815;1131;73;0.62375;0.5108131487889274;0.9417862838915471;0.6623667975322491
DecisionTreeClassifier;29054;234.90374422073364;1138;1582;364;116;0.85;0.7576564580559254;0.9074960127591707;0.8258345428156749
RandomForestClassifier;29054;31.56196117401123;1080;1748;198;174;0.88375;0.8450704225352113;0.861244019138756;0.8530805687203791
MLPClassifier;29054;3236.891089439392;1143;1561;385;111;0.845;0.7480366492146597;0.9114832535885168;0.8217109992810928
Logisticregression;29054;0.7895331382751465;1006;1665;289;240;0.8346875;0.7768339768339768;0.8073836276083467;0.7918142463597008
SGDClassifier;29054;3.149214506149292;1041;1622;332;205;0.8321875;0.7581937363437727;0.8354735152487961;0.7949599083619702
LinearSVC;29054;0.9164762496948242;1109;1604;350;137;0.8478125;0.7601096641535298;0.8900481540930979;0.8199630314232902
GaussianNB;29054;9.295669555664062;1199;793;1161;47;0.6225;0.5080508474576271;0.9622792937399679;0.6650027731558512
DecisionTreeClassifier;29054;236.6357524394989;1139;1566;388;107;0.8453125;0.7459070072036673;0.9141252006420546;0.8214929679047963
RandomForestClassifier;29054;33.81567406654358;1071;1770;184;175;0.8878125;0.853386454183267;0.8595505617977528;0.8564574170331867
MLPClassifier;29054;3377.9436390399933;1140;1580;374;106;0.85;0.7529722589167768;0.9149277688603531;0.8260869565217391
Logisticregression;29054;0.810537576675415;969;1652;311;268;0.8190625;0.75703125;0.7833468067906225;0.7699642431466032
SGDClassifier;29054;3.169206142425537;1030;1608;355;207;0.824375;0.7436823104693141;0.8326596604688763;0.7856598016781082
LinearSVC;29054;0.8635063171386719;1087;1609;354;150;0.8425;0.7543372657876475;0.8787388843977365;0.8117998506348021
GaussianNB;29054;9.379658460617065;1160;777;1186;77;0.6053125;0.49445865302642794;0.9377526273241714;0.6475020932179738
DecisionTreeClassifier;29054;253.43115425109863;1115;1577;386;122;0.84125;0.7428381079280479;0.9013742926434923;0.814463111760409
RandomForestClassifier;29054;35.648624658584595;1038;1765;198;199;0.8759375;0.8398058252427184;0.8391269199676638;0.8394662353416902
MLPClassifier;29054;3302.695824623108;1103;1587;376;134;0.840625;0.7457741717376606;0.8916734033953112;0.8122238586156112
Logisticregression;29054;1.1433348655700684;1062;1647;270;221;0.8465625;0.7972972972972973;0.8277474668745128;0.8122370936902485
SGDClassifier;29054;3.6759166717529297;1137;1514;403;146;0.8284375;0.7383116883116884;0.8862042088854248;0.8055260361317748
LinearSVC;29054;0.9984462261199951;1161;1597;320;122;0.861875;0.7839297771775827;0.9049103663289166;0.8400868306801736
GaussianNB;29054;11.440443277359009;1226;747;1170;57;0.6165625;0.511686143572621;0.9555728760717069;0.6664854580048927
DecisionTreeClassifier;29054;260.39167523384094;1187;1564;353;96;0.8596875;0.7707792207792208;0.9251753702260327;0.840949344668792
RandomForestClassifier;29054;36.72900366783142;1130;1733;184;153;0.8946875;0.8599695585996956;0.8807482462977396;0.8702348864073931
MLPClassifier;29054;3352.5741426944733;1173;1499;418;110;0.835;0.7372721558768071;0.9142634450506625;0.8162839248434238
