Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
Logisticregression;5000;0.13942289352416992;868;1636;304;392;0.7825;0.7406143344709898;0.6888888888888889;0.7138157894736843
SGDClassifier;5000;0.7382004261016846;853;1669;271;407;0.788125;0.7588967971530249;0.676984126984127;0.7156040268456377
LinearSVC;5000;0.2619898319244385;1041;1586;354;219;0.8209375;0.7462365591397849;0.8261904761904761;0.7841807909604519
GaussianNB;5000;0.8594422340393066;1153;755;1185;107;0.59625;0.4931565440547476;0.915079365079365;0.640911617565314
DecisionTreeClassifier;5000;29.395270586013794;1165;1444;496;95;0.8153125;0.7013847080072245;0.9246031746031746;0.7976720301266689
RandomForestClassifier;5000;6.470984697341919;1140;1578;362;120;0.849375;0.758988015978695;0.9047619047619048;0.8254887762490947
MLPClassifier;5000;244.65812706947327;1159;1575;365;101;0.854375;0.760498687664042;0.9198412698412698;0.8326149425287356
Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
Logisticregression;25000;0.8107552528381348;1086;1794;109;211;0.9;0.9087866108786611;0.8373168851195065;0.8715890850722311
SGDClassifier;25000;3.869039535522461;1115;1763;140;182;0.899375;0.8884462151394422;0.8596761757902853;0.8738244514106582
LinearSVC;25000;1.173767328262329;1124;1754;149;173;0.899375;0.8829536527886881;0.866615265998458;0.8747081712062257
GaussianNB;25000;5.451836109161377;1042;1776;127;255;0.880625;0.8913601368691189;0.8033924441017734;0.8450932684509328
DecisionTreeClassifier;25000;129.92598032951355;1166;1483;420;131;0.8278125;0.7351828499369483;0.8989976869699307;0.8088796392646548
RandomForestClassifier;25000;38.06489276885986;1112;1674;229;185;0.870625;0.8292319164802386;0.8573631457208943;0.8430629264594389
MLPClassifier;25000;634.9533805847168;1130;1746;157;167;0.89875;0.878010878010878;0.8712413261372398;0.8746130030959751
Logisticregression;25000;0.8098454475402832;1066;1751;129;254;0.8803125;0.8920502092050209;0.8075757575757576;0.847713717693837
SGDClassifier;25000;3.8505923748016357;1110;1699;181;210;0.8778125;0.8597986057319907;0.8409090909090909;0.8502489467636921
LinearSVC;25000;1.2207536697387695;1121;1712;168;199;0.8853125;0.86966640806827;0.8492424242424242;0.8593330778075892
GaussianNB;25000;6.020983457565308;1019;1755;125;301;0.866875;0.8907342657342657;0.771969696969697;0.8271103896103895
DecisionTreeClassifier;25000;131.03890824317932;1186;1427;453;134;0.8165625;0.7236119585112873;0.8984848484848484;0.8016221696519095
RandomForestClassifier;25000;41.24717164039612;1103;1655;225;217;0.861875;0.8305722891566265;0.8356060606060606;0.8330815709969789
MLPClassifier;25000;556.2858004570007;1132;1698;182;188;0.884375;0.8614916286149162;0.8575757575757575;0.8595292331055429
Logisticregression;25000;0.5332603454589844;1008;1850;115;227;0.893125;0.8975957257346393;0.8161943319838056;0.8549618320610687
SGDClassifier;25000;3.3847079277038574;1010;1841;124;225;0.8909375;0.890652557319224;0.8178137651821862;0.8526804558885606
LinearSVC;25000;1.228940725326538;1062;1812;153;173;0.898125;0.8740740740740741;0.8599190283400809;0.866938775510204
GaussianNB;25000;6.0487682819366455;973;1831;134;262;0.87625;0.8789521228545619;0.7878542510121458;0.8309137489325364
DecisionTreeClassifier;25000;137.0653417110443;1134;1557;408;101;0.8409375;0.7354085603112841;0.9182186234817814;0.8167086784299604
RandomForestClassifier;25000;33.65192675590515;1045;1744;221;190;0.8715625;0.825434439178515;0.8461538461538461;0.8356657337065174
MLPClassifier;25000;627.6630129814148;1080;1814;151;155;0.904375;0.8773354995938262;0.8744939271255061;0.8759124087591241
Logisticregression;25000;0.5354080200195312;1026;1838;121;215;0.895;0.8945074106364429;0.8267526188557615;0.8592964824120604
SGDClassifier;25000;2.928084373474121;1058;1808;151;183;0.895625;0.8751033912324235;0.8525382755842063;0.8636734693877552
LinearSVC;25000;0.8409161567687988;1067;1811;148;174;0.899375;0.8781893004115227;0.8597904915390814;0.8688925081433225
GaussianNB;25000;4.343517065048218;1006;1799;160;235;0.8765625;0.8627787307032591;0.8106365834004835;0.8358953053593686
DecisionTreeClassifier;25000;137.67626452445984;1125;1537;422;116;0.831875;0.7272139625080801;0.9065269943593876;0.8070301291248206
RandomForestClassifier;25000;30.94425106048584;1078;1718;241;163;0.87375;0.8172858225928734;0.8686543110394843;0.8421875000000001
MLPClassifier;25000;880.8562917709351;1087;1783;176;154;0.896875;0.8606492478226445;0.8759065269943593;0.8682108626198082
Logisticregression;25000;0.8120708465576172;979;1863;137;221;0.888125;0.8772401433691757;0.8158333333333333;0.8454231433506044
SGDClassifier;25000;3.8966636657714844;994;1843;157;206;0.8865625;0.8635968722849696;0.8283333333333334;0.8455976180348788
LinearSVC;25000;1.1608481407165527;1028;1830;170;172;0.893125;0.8580968280467446;0.8566666666666667;0.8573811509591326
GaussianNB;25000;5.922243356704712;922;1859;141;278;0.8690625;0.8673565380997178;0.7683333333333333;0.8148475475033141
DecisionTreeClassifier;25000;130.61334371566772;1090;1498;502;110;0.80875;0.6846733668341709;0.9083333333333333;0.7808022922636103
RandomForestClassifier;25000;38.97466039657593;1033;1710;290;167;0.8571875;0.780801209372638;0.8608333333333333;0.8188664288545383
MLPClassifier;25000;657.1006009578705;1062;1786;214;138;0.89;0.8322884012539185;0.885;0.8578352180936994
