Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
LinearSVC;5000;0.1602785587310791;972;1589;339;300;0.8003125;0.7414187643020596;0.7641509433962265;0.7526132404181184
GaussianNB;5000;0.6869919300079346;665;1680;248;607;0.7328125;0.7283680175246441;0.5227987421383647;0.608695652173913
DecisionTreeClassifier;5000;28.36774230003357;1152;1496;432;120;0.8275;0.7272727272727273;0.9056603773584906;0.8067226890756303
RandomForestClassifier;5000;6.382326602935791;1119;1685;243;153;0.87625;0.8215859030837004;0.8797169811320755;0.8496583143507974
MLPClassifier;5000;270.5112900733948;1138;1586;342;134;0.85125;0.768918918918919;0.8946540880503144;0.8270348837209303
Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
Logisticregression;14527;0.48449158668518066;775;1680;244;501;0.7671875;0.760549558390579;0.6073667711598746;0.6753812636165576
SGDClassifier;14527;2.993556499481201;874;1663;261;402;0.7928125;0.7700440528634361;0.6849529780564263;0.7250103691414351
LinearSVC;14527;0.48627161979675293;1094;1640;284;182;0.854375;0.7939042089985486;0.8573667711598746;0.8244159758854559
GaussianNB;14527;3.539546251296997;1203;784;1140;73;0.6209375;0.5134443021766966;0.9427899686520376;0.6648245371649627
DecisionTreeClassifier;14527;98.4335868358612;1175;1564;360;101;0.8559375;0.7654723127035831;0.920846394984326;0.8360014229811454
RandomForestClassifier;14527;26.747066259384155;1104;1747;177;172;0.8909375;0.8618266978922716;0.8652037617554859;0.8635119280406727
MLPClassifier;14527;1004.7550976276398;1166;1556;368;110;0.850625;0.7601043024771839;0.9137931034482759;0.8298932384341638
Logisticregression;14527;0.4796590805053711;717;1768;211;504;0.7765625;0.7726293103448276;0.5872235872235873;0.6672871102838531
SGDClassifier;14527;2.971468210220337;832;1727;252;389;0.7996875;0.7675276752767528;0.6814086814086814;0.7219088937093274
LinearSVC;14527;0.4665670394897461;1007;1711;268;214;0.849375;0.7898039215686274;0.8247338247338247;0.8068910256410257
GaussianNB;14527;3.5398387908935547;1145;808;1171;76;0.6103125;0.4943868739205527;0.9377559377559378;0.6474413344642352
DecisionTreeClassifier;14527;93.41600060462952;1113;1632;347;108;0.8578125;0.7623287671232877;0.9115479115479116;0.8302872062663187
RandomForestClassifier;14527;20.51969575881958;1027;1827;152;194;0.891875;0.8710771840542832;0.8411138411138411;0.8558333333333333
MLPClassifier;14527;949.1244609355927;1095;1601;378;126;0.8425;0.7433808553971487;0.8968058968058968;0.8129175946547884
Logisticregression;14527;0.47475290298461914;775;1671;249;505;0.764375;0.7568359375;0.60546875;0.6727430555555556
SGDClassifier;14527;2.973158597946167;1089;1385;535;191;0.773125;0.6705665024630542;0.85078125;0.75
LinearSVC;14527;0.5073695182800293;1059;1628;292;221;0.8396875;0.7838638045891931;0.82734375;0.8050171037628279
GaussianNB;14527;3.54361629486084;1207;757;1163;73;0.61375;0.5092827004219409;0.94296875;0.6613698630136986
DecisionTreeClassifier;14527;98.73127937316895;1153;1544;376;127;0.8428125;0.7540876389797253;0.90078125;0.8209327162691349
RandomForestClassifier;14527;26.801583290100098;1063;1726;194;217;0.8715625;0.8456642800318218;0.83046875;0.8379976350019708
MLPClassifier;14527;918.9313876628876;1164;1520;400;116;0.83875;0.7442455242966752;0.909375;0.8185654008438819
Logisticregression;14527;0.47087597846984863;763;1709;253;475;0.7725;0.7509842519685039;0.6163166397415186;0.6770186335403728
SGDClassifier;14527;2.9800689220428467;898;1626;336;340;0.78875;0.7277147487844409;0.7253634894991923;0.726537216828479
LinearSVC;14527;0.5053207874298096;1056;1677;285;182;0.8540625;0.7874720357941835;0.8529886914378029;0.8189220628150445
GaussianNB;14527;3.5465211868286133;1172;797;1165;66;0.6153125;0.501497646555413;0.9466882067851373;0.6556643356643357
DecisionTreeClassifier;14527;99.689138174057;1123;1560;402;115;0.8384375;0.7363934426229508;0.907108239095315;0.8128845457835685
RandomForestClassifier;14527;25.645380973815918;1077;1780;182;161;0.8928125;0.8554408260524226;0.869951534733441;0.8626351621946334
MLPClassifier;14527;1034.7666738033295;1138;1589;373;100;0.8521875;0.7531436135009927;0.9192245557350566;0.8279374317933794
Logisticregression;14527;0.4831118583679199;763;1651;271;515;0.754375;0.7379110251450677;0.5970266040688575;0.6600346020761245
SGDClassifier;14527;2.9807322025299072;1016;1466;456;262;0.775625;0.6902173913043478;0.7949921752738655;0.7389090909090908
LinearSVC;14527;0.4759800434112549;1070;1601;321;208;0.8346875;0.7692307692307693;0.837245696400626;0.8017984263769202
GaussianNB;14527;3.539884328842163;1199;784;1138;79;0.6196875;0.513050919982884;0.9381846635367762;0.6633471645919778
DecisionTreeClassifier;14527;99.76262402534485;1163;1556;366;115;0.8496875;0.7606278613472858;0.9100156494522692;0.8286426790167438
RandomForestClassifier;14527;20.64334225654602;1090;1760;162;188;0.890625;0.8706070287539937;0.8528951486697965;0.8616600790513834
MLPClassifier;14527;1094.1248955726624;1159;1463;459;119;0.819375;0.7163164400494437;0.906885758998435;0.8004143646408839
